TARGET,자녀 수,가족 구성원 수,나이,가입연수,월간 수입,성별,차량 소유 여부,부동산 소유 여부,수입 유형,최종 학력,결혼 여부,주거 형태,휴대전화 소유 여부,이메일 소유 여부,직업,산업군,도시구분
0,0,2.0,42,5.0,3097500.0,1,0,1,1,0,0,3,1,0,10,24,1
0,0,2.0,64,14.0,2655000.0,1,0,1,3,0,0,3,1,0,1,5,1
1,0,2.0,29,7.0,3097500.0,1,0,1,1,0,4,3,1,0,17,26,1
0,0,1.0,51,6.0,4425000.0,1,1,1,1,1,1,3,1,0,3,16,3
1,1,3.0,27,4.0,2920500.0,0,0,1,0,1,0,3,1,0,1,5,1
0,0,2.0,56,19.0,2655000.0,1,0,1,2,0,0,3,1,0,10,24,1
0,0,1.0,53,27.0,2301000.0,1,0,0,0,0,1,0,1,0,1,4,3
0,0,1.0,43,17.0,3097500.0,1,0,1,1,0,1,3,1,0,10,24,1
1,1,3.0,35,7.0,2212500.0,1,0,0,1,0,4,3,1,0,10,10,3
0,0,1.0,47,5.0,1858500.0,1,0,1,0,0,1,3,1,0,3,30,3
0,0,2.0,46,1.0,3540000.0,0,1,0,1,0,0,3,1,0,12,24,1
0,0,2.0,44,24.0,2655000.0,1,0,1,1,0,0,3,1,0,17,10,2
0,0,2.0,63,25.0,2212500.0,0,0,1,1,0,0,3,1,0,1,23,1
0,0,2.0,57,32.0,1734600.0,0,1,0,3,0,0,3,1,0,1,5,2
0,0,1.0,43,20.0,3982500.0,1,0,0,0,0,2,3,1,0,13,23,3
0,0,2.0,46,30.0,2655000.0,1,0,1,2,1,0,3,1,0,10,10,3
0,1,3.0,40,18.0,2212500.0,1,0,1,1,0,0,1,1,0,5,24,2
0,2,4.0,37,14.0,2212500.0,1,0,0,1,0,0,3,1,0,10,24,1
0,0,1.0,35,2.0,2212500.0,0,1,1,1,0,2,3,1,0,17,26,2
0,0,2.0,37,8.0,3451500.0,0,1,0,0,1,0,3,1,0,17,1,2
0,0,2.0,58,9.0,3540000.0,1,0,1,1,1,0,3,1,0,3,5,3
0,0,1.0,51,16.0,6195000.0,1,0,1,1,1,2,3,1,0,1,16,2
0,0,2.0,30,2.0,3097500.0,1,1,1,1,1,4,3,1,0,3,5,3
0,0,2.0,44,8.0,2743500.0,1,0,1,2,1,0,3,1,0,17,14,3
0,1,3.0,28,0.0,4248000.0,1,0,1,1,1,0,3,1,1,18,17,2
0,0,1.0,27,11.0,2212500.0,0,1,1,2,1,1,3,1,0,4,16,3
1,0,1.0,23,19.0,2507470.5,0,1,0,2,0,1,3,1,0,10,9,2
0,1,3.0,40,14.0,1770000.0,1,0,0,1,0,0,3,1,0,2,24,2
0,2,4.0,38,3.0,1593000.0,0,1,1,1,0,0,3,1,0,12,24,1
0,0,1.0,40,24.0,4425000.0,1,0,1,2,0,2,3,1,0,10,16,3
0,0,1.0,58,11.0,6195000.0,1,0,1,3,0,3,3,1,0,1,5,3
0,1,3.0,27,0.0,2212500.0,1,1,1,1,0,0,3,1,0,10,16,3
0,0,1.0,43,19.0,3540000.0,1,0,1,2,0,2,3,1,0,3,17,3
0,0,2.0,25,3.0,2655000.0,1,0,1,2,1,4,3,1,0,17,22,3
0,0,2.0,50,22.0,1770000.0,0,1,0,1,0,0,3,1,0,3,13,3
0,0,2.0,53,15.0,2212500.0,0,1,0,1,0,0,3,1,0,5,16,3
0,0,2.0,50,4.0,2212500.0,1,0,1,1,0,0,3,1,0,10,24,2
0,0,2.0,48,25.0,3540000.0,0,0,1,1,0,0,3,1,0,12,16,2
0,2,4.0,29,2.0,2212500.0,1,0,0,2,0,4,2,1,0,17,16,2
0,0,1.0,47,14.0,5310000.0,1,0,1,0,1,1,3,1,0,1,26,3
0,0,2.0,38,21.0,3097500.0,0,1,1,1,0,0,1,1,0,12,24,2
0,2,4.0,39,12.0,2212500.0,0,0,1,1,0,4,0,1,0,5,24,2
1,0,1.0,56,23.0,885000.0,1,0,1,3,0,3,3,1,0,1,5,2
0,0,1.0,29,14.0,4425000.0,1,0,0,2,1,2,3,1,0,18,5,3
0,2,3.0,30,1.0,1789824.0,1,0,0,1,0,2,3,1,0,13,23,3
0,0,2.0,65,33.0,2212500.0,1,0,1,3,0,4,3,1,0,1,5,3
0,0,2.0,61,5.0,1239000.0,1,0,0,3,1,4,3,1,0,1,5,2
0,0,2.0,53,24.0,1681500.0,1,0,1,1,0,0,3,1,0,10,10,1
0,1,3.0,27,10.0,6637500.0,1,0,1,2,1,4,3,1,0,4,17,2
1,2,4.0,35,18.0,3982500.0,1,0,1,1,0,0,3,1,0,3,24,2
0,1,2.0,36,16.0,1770000.0,0,1,1,1,0,2,3,1,0,12,28,2
0,0,2.0,46,18.0,1327500.0,0,0,1,1,0,0,3,1,1,5,24,3
0,0,2.0,30,10.0,1327500.0,1,1,0,1,0,0,3,1,0,6,28,2
1,0,1.0,54,23.0,8850000.0,0,0,1,3,0,2,3,1,0,1,5,2
0,0,2.0,66,13.0,2035500.0,1,0,1,3,1,0,3,1,0,1,5,3
0,0,1.0,40,20.0,2212500.0,0,0,1,1,0,2,3,1,0,10,16,3
0,0,2.0,54,27.0,2655000.0,1,0,1,2,0,0,3,1,0,18,28,1
0,1,3.0,31,6.0,3097500.0,1,0,1,1,0,4,3,1,0,4,24,2
0,1,3.0,29,0.0,1327500.0,0,0,0,1,0,0,3,1,1,7,5,2
0,2,4.0,43,23.0,1593000.0,1,0,0,1,0,0,3,1,0,10,16,2
0,0,2.0,51,14.0,2212500.0,0,1,1,1,0,0,3,1,0,12,16,1
0,1,2.0,48,31.0,2655000.0,1,0,1,1,0,1,3,1,0,1,16,1
0,1,3.0,40,22.0,2655000.0,1,1,1,2,0,0,3,1,0,17,28,3
0,0,2.0,48,14.0,3097500.0,1,0,1,2,0,4,3,1,0,10,24,3
0,0,2.0,42,10.0,1770000.0,1,1,1,1,0,0,3,1,0,10,24,1
0,0,2.0,63,23.0,4248000.0,1,0,1,3,0,0,3,1,0,1,5,2
0,1,3.0,33,16.0,3717000.0,1,1,1,1,0,0,3,1,0,4,16,3
0,0,1.0,52,22.0,3805500.0,1,0,0,1,0,2,0,1,0,16,16,3
0,1,3.0,39,23.0,2655000.0,1,1,1,1,0,0,3,1,0,5,16,3
0,0,2.0,44,11.0,3540000.0,1,0,1,0,0,0,3,1,0,1,30,1
0,0,2.0,43,18.0,2212500.0,1,0,0,1,0,0,3,1,0,17,21,3
0,0,1.0,45,1.0,2212500.0,0,1,1,1,0,1,3,1,0,5,16,3
0,0,2.0,43,4.0,3097500.0,1,0,0,2,0,0,3,1,0,10,10,3
0,0,1.0,62,39.0,2655000.0,1,0,0,3,0,3,3,1,0,1,5,3
0,2,4.0,38,10.0,3097500.0,1,0,1,1,0,4,3,1,0,5,4,3
1,0,1.0,29,14.0,4646250.0,1,1,1,2,1,2,3,1,0,1,29,3
0,0,2.0,65,18.0,1770000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,2,3.0,54,14.0,3982500.0,1,1,1,1,0,2,3,1,0,5,16,3
0,0,2.0,60,14.0,2212500.0,1,0,1,3,0,0,3,1,0,1,5,2
0,1,3.0,35,3.0,3540000.0,1,0,1,2,0,0,3,1,0,10,16,1
0,0,2.0,61,17.0,1770000.0,1,1,1,1,1,0,3,1,0,3,16,3
0,0,1.0,44,12.0,5310000.0,1,0,1,1,0,2,3,1,0,2,16,3
0,0,2.0,62,28.0,2655000.0,1,1,1,3,1,0,3,1,0,1,5,1
0,0,2.0,36,17.0,4248000.0,1,1,0,2,2,4,3,1,0,10,24,3
0,0,1.0,64,28.0,4425000.0,1,1,1,1,0,3,3,1,0,16,21,3
0,0,2.0,26,4.0,3540000.0,0,1,1,1,0,0,0,1,0,5,0,2
0,2,4.0,31,10.0,4425000.0,0,1,0,1,1,0,3,1,0,5,16,2
0,2,4.0,31,2.0,2566500.0,0,1,1,1,0,0,3,1,0,5,5,1
1,2,4.0,29,24.0,3717000.0,1,0,1,1,0,0,3,1,0,18,20,1
0,0,2.0,48,9.0,4248000.0,1,1,1,0,0,4,3,1,0,13,23,2
0,0,1.0,63,35.0,2212500.0,1,0,1,3,0,3,3,1,0,1,5,3
0,0,2.0,58,12.0,3540000.0,0,1,1,1,0,0,3,1,0,12,17,1
0,0,1.0,51,2.0,3186000.0,1,0,1,3,0,2,3,1,0,1,5,2
0,0,2.0,36,2.0,2655000.0,1,1,1,1,0,0,3,1,0,3,16,3
0,1,3.0,39,23.0,3097500.0,1,0,1,1,0,0,3,1,0,5,18,1
0,0,2.0,56,5.0,1770000.0,1,0,1,3,0,0,3,1,0,1,5,1
0,1,3.0,28,12.0,6195000.0,0,1,0,1,1,0,3,1,1,1,24,1
0,1,3.0,38,1.0,3097500.0,0,0,1,2,0,0,3,1,0,5,24,1
0,0,2.0,63,33.0,2389500.0,1,0,0,3,0,0,3,1,0,1,5,1
0,2,4.0,27,10.0,2478000.0,0,1,1,1,0,4,3,1,0,12,30,2
0,0,2.0,47,27.0,2212500.0,1,0,1,1,0,0,3,1,0,1,5,3
0,0,2.0,42,10.0,3717000.0,1,0,0,1,0,0,3,1,0,16,16,1
1,0,2.0,53,22.0,5310000.0,1,0,1,1,0,0,3,1,0,5,24,2
1,0,2.0,23,13.0,3982500.0,0,1,1,2,1,0,3,1,0,12,5,3
0,0,2.0,60,27.0,13275000.0,1,0,1,0,0,0,3,1,0,6,5,3
0,1,3.0,38,18.0,2655000.0,1,0,1,1,0,0,3,1,0,10,10,3
0,0,1.0,64,2.0,7080000.0,1,1,1,3,1,1,3,1,0,1,5,3
0,0,2.0,48,22.0,3097500.0,0,1,1,1,0,0,3,1,0,1,5,1
0,0,1.0,49,11.0,2212500.0,1,0,0,1,1,1,3,1,0,17,30,1
0,0,2.0,44,21.0,2655000.0,0,0,1,2,0,0,3,1,0,1,16,3
0,2,4.0,41,12.0,2212500.0,1,0,1,1,0,0,3,1,0,2,24,3
0,0,1.0,55,1.0,1947000.0,1,0,1,3,1,3,3,1,0,1,5,2
0,0,2.0,42,24.0,1947000.0,1,0,1,1,0,0,3,1,0,10,24,3
0,0,2.0,48,14.0,3982500.0,1,0,1,2,1,0,3,1,0,10,10,3
0,0,1.0,26,9.0,4779000.0,1,0,1,1,1,1,3,1,0,17,22,3
0,0,2.0,63,12.0,5310000.0,1,1,1,2,0,0,3,1,0,4,16,1
0,0,2.0,30,1.0,6195000.0,0,1,1,1,1,0,3,1,0,10,17,2
0,1,3.0,35,13.0,2035500.0,1,0,0,1,0,0,3,1,0,17,23,2
0,0,1.0,59,0.0,5752500.0,1,0,0,0,0,2,0,1,0,13,3,1
0,0,1.0,48,5.0,2124000.0,0,0,1,1,0,1,3,1,0,17,6,2
0,0,1.0,27,12.0,4425000.0,1,1,1,1,1,1,3,1,0,3,16,3
0,0,2.0,34,18.0,4248000.0,1,0,1,1,1,0,2,1,0,4,16,3
0,1,3.0,33,7.0,1327500.0,1,0,1,2,0,0,3,1,0,10,10,3
0,0,2.0,32,16.0,4425000.0,1,0,1,2,2,4,3,1,0,18,12,3
0,1,2.0,38,22.0,5310000.0,0,1,1,1,0,1,3,1,0,3,20,2
0,2,4.0,32,1.0,3540000.0,0,1,1,0,0,0,3,1,0,12,3,3
0,1,3.0,43,17.0,3982500.0,1,0,1,1,1,4,3,1,1,13,5,3
0,2,4.0,34,14.0,2478000.0,1,1,0,2,0,0,3,1,0,17,21,3
0,1,3.0,31,0.0,6637500.0,0,1,1,1,0,0,3,1,0,5,20,1
0,1,3.0,34,16.0,4159500.0,0,1,0,2,0,0,3,1,0,12,20,3
0,0,2.0,25,0.0,4425000.0,0,0,1,1,0,0,1,1,0,5,16,2
0,0,2.0,23,2.0,3540000.0,0,0,0,1,1,0,3,1,0,1,5,3
1,1,3.0,36,18.0,2655000.0,1,1,1,1,0,0,3,1,0,1,17,3
0,0,2.0,25,2.0,3097500.0,1,0,0,1,0,0,3,1,0,10,24,1
0,0,2.0,57,27.0,2655000.0,1,0,1,0,1,4,3,1,0,17,7,2
1,0,1.0,45,0.0,3097500.0,1,0,1,0,0,1,3,1,0,16,21,3
0,0,1.0,42,7.0,3982500.0,1,1,1,2,0,1,3,1,0,10,16,2
0,0,2.0,61,26.0,4425000.0,1,1,1,0,1,0,0,1,0,13,23,3
0,0,2.0,43,4.0,3982500.0,0,1,1,1,0,0,3,1,0,5,17,2
0,0,1.0,59,33.0,2212500.0,1,1,0,3,0,1,3,1,0,1,5,3
0,0,1.0,60,28.0,1283250.0,1,0,1,3,0,2,3,1,0,1,5,3
0,0,2.0,56,0.0,3540000.0,0,1,1,3,0,0,3,1,0,1,5,3
0,0,2.0,47,23.0,2212500.0,1,0,1,1,0,0,3,1,0,4,10,1
0,0,1.0,67,44.0,1504500.0,1,0,0,3,0,1,3,1,0,1,5,3
0,0,2.0,60,0.0,3982500.0,1,0,1,1,1,0,3,1,0,1,28,3
0,2,4.0,44,17.0,5310000.0,0,1,0,1,0,0,3,1,0,4,16,3
0,1,3.0,39,12.0,2655000.0,0,1,1,1,0,0,3,1,0,5,30,3
0,1,3.0,28,22.0,2212500.0,1,0,1,2,0,0,3,1,0,17,21,2
0,0,2.0,31,14.0,5752500.0,0,1,0,0,0,4,3,1,1,17,1,2
1,0,2.0,29,0.0,2212500.0,1,0,1,1,0,0,3,1,0,1,8,1
1,2,4.0,32,15.0,2212500.0,1,1,1,2,0,4,3,1,0,10,24,0
0,0,2.0,32,0.0,1770000.0,1,0,0,1,0,0,3,1,0,1,18,2
0,0,2.0,52,15.0,8850000.0,1,1,0,2,0,0,3,1,0,3,24,1
0,1,3.0,33,5.0,1327500.0,1,0,0,1,0,0,3,1,0,10,16,2
0,0,2.0,59,2.0,3363000.0,0,1,1,3,0,0,3,1,0,1,5,2
0,0,1.0,22,4.0,3326361.0,1,1,1,2,1,1,3,1,0,3,10,3
0,2,4.0,44,10.0,1593000.0,1,0,0,1,0,0,3,1,0,3,19,2
0,2,4.0,31,6.0,3097500.0,0,1,1,1,0,0,3,1,0,12,17,1
0,1,3.0,44,2.0,3097500.0,0,1,0,2,0,0,0,1,0,12,13,2
0,0,2.0,56,26.0,4425000.0,0,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,30,5.0,2655000.0,1,0,1,2,0,0,3,1,0,10,16,1
0,1,3.0,39,22.0,3097500.0,1,0,1,2,0,4,3,1,0,10,24,1
0,0,2.0,56,21.0,2743500.0,1,0,1,1,0,0,3,1,0,5,17,3
0,0,2.0,44,25.0,1327500.0,1,0,1,0,0,0,3,1,0,9,23,2
0,0,2.0,51,27.0,2124000.0,1,0,0,3,0,0,3,1,0,1,5,1
0,0,2.0,32,0.0,4425000.0,0,1,1,1,0,0,3,1,0,5,24,2
0,0,2.0,33,5.0,3540000.0,1,1,1,1,0,0,3,1,0,13,17,1
0,0,2.0,43,12.0,2212500.0,0,1,1,1,0,0,3,1,0,5,24,3
0,0,2.0,40,8.0,5310000.0,1,0,0,1,1,0,3,1,1,18,0,3
0,0,2.0,48,10.0,6637500.0,1,1,1,2,1,0,3,1,0,18,17,3
0,0,2.0,47,1.0,3274500.0,1,1,1,1,0,0,3,1,0,5,26,3
0,0,2.0,56,19.0,3097500.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,1.0,54,26.0,3540000.0,1,0,0,2,1,2,3,1,0,10,24,2
0,0,2.0,57,19.0,4425000.0,0,0,1,2,0,0,3,1,0,7,16,3
0,0,2.0,55,14.0,2655000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,51,3.0,5310000.0,0,0,1,1,0,0,3,1,0,5,16,2
0,1,3.0,27,27.0,1770000.0,0,0,0,1,0,0,3,1,0,1,5,2
0,0,2.0,30,13.0,3540000.0,0,0,1,1,1,0,3,1,0,5,16,1
0,0,1.0,41,24.0,3540000.0,1,0,1,1,0,1,3,1,0,3,10,3
0,0,2.0,59,7.0,3097500.0,1,0,1,3,0,0,3,1,0,1,5,2
1,0,2.0,56,21.0,1947000.0,1,0,0,3,0,0,3,1,0,1,5,2
0,0,2.0,51,22.0,3540000.0,1,0,1,1,0,0,3,1,0,10,16,2
0,0,2.0,50,18.0,7345500.0,1,0,1,1,1,0,3,1,1,3,5,1
1,0,2.0,61,9.0,4425000.0,0,1,1,3,0,0,3,1,0,1,5,3
0,0,2.0,46,12.0,3097500.0,0,1,0,1,0,0,3,1,0,3,16,3
0,2,4.0,35,19.0,2655000.0,0,1,0,2,0,0,3,1,0,5,24,2
0,0,2.0,49,16.0,2637300.0,1,0,1,1,0,0,3,1,0,6,30,2
1,1,3.0,36,18.0,7965000.0,0,1,1,1,2,0,3,1,0,5,5,3
0,0,2.0,67,20.0,7080000.0,0,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,44,6.0,8407500.0,1,1,1,2,1,0,3,1,0,3,16,3
0,0,2.0,66,16.0,2212500.0,1,0,0,3,0,0,3,1,0,1,5,3
0,2,4.0,41,22.0,2212500.0,1,0,1,1,2,4,3,1,0,17,19,1
0,2,4.0,35,4.0,2035500.0,1,1,0,1,0,0,3,1,0,5,16,2
0,1,3.0,41,21.0,3540000.0,0,0,0,1,0,0,3,1,0,1,24,3
0,1,3.0,38,6.0,3097500.0,0,1,1,1,3,0,3,1,0,12,16,1
0,0,1.0,54,6.0,2610750.0,1,0,1,1,0,2,3,1,0,6,3,3
0,1,3.0,33,2.0,5752500.0,0,0,0,1,0,0,3,1,0,2,24,2
0,0,2.0,59,35.0,4425000.0,1,0,1,0,0,0,3,1,0,18,23,3
0,2,4.0,31,0.0,2920500.0,1,1,1,1,1,0,3,1,1,10,24,2
0,1,3.0,37,11.0,2212500.0,1,0,0,1,0,4,3,1,0,10,24,2
0,2,4.0,35,17.0,4425000.0,1,1,0,2,2,0,3,1,0,4,24,3
0,0,2.0,46,25.0,3540000.0,1,0,1,1,1,0,3,1,0,17,30,2
0,0,1.0,28,0.0,1770000.0,1,0,0,0,0,1,3,1,0,17,21,3
0,0,1.0,46,0.0,7965000.0,1,0,0,2,0,1,3,1,0,2,24,1
0,0,2.0,50,18.0,3451500.0,0,1,1,1,0,0,3,1,0,7,30,1
0,0,2.0,43,9.0,3097500.0,1,0,0,2,0,0,3,1,0,10,24,3
1,0,1.0,53,22.0,4779000.0,1,0,0,1,0,1,3,1,0,10,16,2
0,0,2.0,60,38.0,1955850.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,67,27.0,2655000.0,0,1,1,3,0,0,3,1,0,1,5,3
0,1,3.0,49,5.0,3540000.0,0,1,1,2,0,0,3,1,0,5,16,3
0,0,2.0,56,0.0,2478000.0,1,0,1,3,0,4,3,1,0,1,5,3
0,0,2.0,59,14.0,1770000.0,1,0,1,3,0,0,3,1,0,1,5,2
0,2,4.0,43,15.0,3540000.0,1,0,1,1,0,0,3,1,0,3,23,1
1,1,3.0,34,15.0,1947000.0,1,0,1,2,1,0,3,1,0,10,24,3
0,0,2.0,35,7.0,2655000.0,0,1,1,1,0,0,3,1,0,5,24,3
0,1,3.0,43,24.0,16815000.0,1,1,1,2,1,0,3,1,0,3,22,3
0,2,4.0,36,5.0,2655000.0,0,1,1,1,0,0,3,1,0,12,24,3
0,0,2.0,34,18.0,4425000.0,0,1,0,1,1,0,0,1,0,3,20,1
0,0,2.0,65,17.0,1593000.0,1,0,1,3,1,0,3,1,0,1,5,2
0,0,1.0,47,25.0,4425000.0,1,1,1,1,0,3,3,1,0,5,19,2
0,0,2.0,49,27.0,2655000.0,0,1,0,1,0,0,3,1,0,12,17,3
0,0,1.0,22,7.0,3097500.0,1,1,1,1,2,1,3,1,0,10,24,3
0,1,3.0,42,17.0,6195000.0,1,1,1,1,0,0,0,1,0,1,16,3
0,0,1.0,29,25.0,3982500.0,1,1,1,1,1,1,3,1,0,18,24,3
0,1,2.0,42,2.0,3274500.0,1,0,1,1,0,1,1,1,0,2,18,1
0,0,2.0,28,12.0,8850000.0,0,1,1,2,0,0,3,1,0,1,16,3
0,0,2.0,64,34.0,2522250.0,1,0,1,3,0,0,3,1,1,1,5,3
0,0,2.0,44,23.0,2212500.0,0,0,1,1,0,0,3,1,1,12,16,3
0,1,3.0,29,7.0,7080000.0,0,1,1,2,1,0,3,1,1,1,16,3
0,0,1.0,58,11.0,3363000.0,1,0,1,1,1,1,3,1,0,17,30,2
0,0,2.0,50,4.0,885000.0,0,1,1,2,0,0,3,1,0,5,16,3
0,2,4.0,41,14.0,4690500.0,0,1,1,1,0,0,3,1,0,10,16,3
0,0,2.0,57,6.0,4867500.0,1,0,0,1,1,0,3,1,1,17,26,2
1,0,2.0,33,0.0,1504500.0,1,0,1,1,0,0,3,1,0,10,24,3
0,0,2.0,59,6.0,5310000.0,1,1,1,2,1,0,3,1,0,4,26,3
0,0,1.0,42,25.0,3982500.0,1,0,0,1,0,2,3,1,0,10,16,3
0,2,4.0,32,16.0,1770000.0,1,1,1,1,0,0,3,1,0,5,16,3
0,0,2.0,31,2.0,3540000.0,1,0,1,1,1,0,3,1,0,18,16,1
0,0,2.0,37,2.0,4867500.0,0,0,1,1,1,0,3,1,0,5,16,3
0,0,1.0,53,14.0,7965000.0,0,0,1,1,0,2,0,1,0,4,16,3
0,0,2.0,52,10.0,3097500.0,1,1,1,2,0,0,3,1,0,18,5,3
0,0,1.0,60,37.0,3628500.0,1,0,1,1,0,3,3,1,0,1,30,2
0,0,2.0,63,23.0,3097500.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,2.0,30,14.0,1593000.0,1,0,1,2,0,0,3,1,0,10,16,2
0,0,2.0,45,5.0,4867500.0,1,1,1,1,1,0,3,1,0,18,5,3
0,1,3.0,35,7.0,2655000.0,1,1,1,1,0,0,3,1,0,1,10,3
0,0,2.0,51,16.0,1770000.0,0,1,1,1,0,4,3,1,0,7,26,2
0,0,2.0,65,27.0,1858500.0,0,0,1,3,0,4,3,1,0,1,5,3
0,2,4.0,35,3.0,2212500.0,1,1,1,1,0,0,3,1,0,5,16,3
0,0,1.0,65,21.0,1947000.0,1,0,1,3,0,1,3,1,0,1,5,3
0,0,2.0,55,14.0,6637500.0,0,1,0,2,1,0,3,1,0,5,17,3
0,0,2.0,56,19.0,3982500.0,1,0,1,3,0,0,3,1,0,1,5,1
1,0,2.0,31,3.0,2655000.0,1,1,1,2,0,0,3,1,0,5,16,3
0,2,4.0,39,23.0,3451500.0,1,0,1,2,1,0,3,1,0,4,16,1
0,0,2.0,57,25.0,584100.0,1,0,0,3,0,4,0,1,0,1,5,2
0,0,2.0,63,20.0,1814250.0,0,1,1,3,0,0,3,1,0,1,5,2
0,0,2.0,45,44.0,3097500.0,1,0,0,1,0,0,0,1,0,5,17,2
0,1,3.0,44,22.0,3540000.0,0,1,1,2,0,0,3,1,0,12,20,1
0,1,2.0,22,18.0,2212500.0,1,0,1,0,2,3,3,1,0,18,23,3
0,0,1.0,59,11.0,2655000.0,1,0,1,3,0,3,3,1,0,1,5,1
0,0,1.0,27,12.0,2212500.0,1,0,1,1,0,1,3,1,0,11,16,2
0,0,1.0,64,36.0,2655000.0,1,0,0,3,0,1,3,1,0,1,5,1
0,0,1.0,27,27.0,3097500.0,1,0,1,2,1,1,3,1,0,5,5,2
0,0,2.0,61,12.0,1062000.0,0,0,1,3,0,0,3,1,0,1,5,3
1,0,2.0,58,9.0,4867500.0,0,1,0,1,0,0,3,1,0,5,0,3
0,3,5.0,37,5.0,2655000.0,1,0,1,0,1,0,3,1,0,18,2,1
1,0,2.0,29,12.0,2212500.0,1,0,1,2,0,0,3,1,0,4,16,3
0,0,1.0,43,3.0,6195000.0,1,0,1,1,0,2,3,1,0,1,16,1
0,0,1.0,21,7.0,4867500.0,1,1,1,1,0,1,3,1,0,17,10,3
0,0,2.0,50,30.0,3982500.0,1,0,1,2,0,0,3,1,1,10,10,1
0,0,2.0,57,5.0,1770000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,1,3.0,32,19.0,2212500.0,1,0,1,1,0,0,3,1,0,10,10,1
0,0,2.0,64,22.0,2212500.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,2.0,44,19.0,2212500.0,1,0,1,1,0,4,3,1,0,10,24,1
1,0,2.0,33,9.0,2212500.0,1,0,0,1,0,0,3,1,0,18,8,1
0,0,2.0,32,14.0,3540000.0,1,1,1,1,1,0,3,1,0,10,16,3
0,3,5.0,48,27.0,3540000.0,0,1,1,1,0,0,3,1,0,12,16,2
1,1,3.0,46,10.0,2655000.0,1,0,1,1,0,0,3,1,0,5,30,2
0,0,1.0,63,2.0,1858500.0,1,0,0,3,0,3,3,1,0,1,5,1
0,0,1.0,49,11.0,2212500.0,1,0,1,1,0,1,3,1,0,3,24,2
0,0,1.0,59,2.0,7965000.0,1,1,1,1,0,1,3,1,0,3,24,3
0,0,2.0,66,7.0,2655000.0,1,0,1,3,0,0,3,1,0,1,5,0
0,2,4.0,34,2.0,8850000.0,1,0,1,2,1,0,3,1,1,10,16,2
0,1,3.0,46,26.0,2212500.0,1,0,1,1,0,0,3,1,0,15,24,1
0,2,4.0,39,22.0,22125000.0,1,1,1,2,1,0,3,1,0,3,16,2
0,0,2.0,53,7.0,2035500.0,1,1,1,1,0,0,3,1,0,17,6,3
0,0,2.0,51,34.0,3540000.0,1,0,1,2,1,0,3,1,0,14,16,3
0,0,2.0,46,21.0,2035500.0,1,0,1,2,0,0,3,1,0,4,24,2
0,0,1.0,65,10.0,1062000.0,1,0,1,3,0,3,3,1,0,1,5,1
0,1,3.0,41,6.0,2212500.0,1,0,0,2,1,0,3,1,0,18,16,1
0,0,1.0,63,2.0,3097500.0,1,0,0,3,0,2,3,1,0,1,5,1
0,0,2.0,43,24.0,1504500.0,1,0,1,1,0,0,1,1,0,5,16,3
0,0,1.0,53,31.0,2655000.0,1,0,1,0,0,3,3,1,0,13,23,3
0,0,1.0,55,8.0,2655000.0,1,0,1,3,0,3,3,1,0,1,5,2
0,0,1.0,62,35.0,2212500.0,1,0,1,3,0,1,3,1,0,1,5,3
0,2,4.0,29,1.0,3982500.0,0,1,1,1,1,0,3,1,0,10,24,2
1,0,2.0,24,24.0,2655000.0,1,1,1,0,1,4,3,1,0,13,23,3
0,0,1.0,38,1.0,4867500.0,1,0,1,1,1,2,3,1,0,18,16,2
1,2,4.0,33,6.0,2655000.0,0,0,0,1,0,0,3,1,0,15,16,2
0,0,2.0,43,4.0,3540000.0,0,1,1,1,0,0,3,1,0,5,17,2
0,0,1.0,65,12.0,5752500.0,1,1,1,3,0,3,3,1,0,1,5,3
0,0,1.0,56,8.0,4425000.0,1,0,1,3,1,3,3,1,0,1,5,3
0,1,3.0,28,10.0,5310000.0,0,1,1,2,0,0,3,1,0,5,24,2
0,2,4.0,39,10.0,2212500.0,1,0,1,0,0,0,3,1,0,13,23,2
1,0,1.0,50,34.0,2655000.0,1,0,0,2,0,1,3,1,0,1,5,3
0,0,2.0,38,16.0,2832000.0,1,0,1,1,0,4,3,1,0,5,16,1
0,0,1.0,60,15.0,2212500.0,1,0,1,1,0,2,3,1,0,4,20,3
0,0,1.0,67,26.0,1273072.5,1,0,0,3,0,2,0,1,0,1,5,3
0,1,3.0,26,4.0,2478000.0,0,0,1,1,0,0,3,1,0,5,16,1
0,1,3.0,30,6.0,3540000.0,0,1,0,1,0,0,3,1,1,4,16,2
0,0,2.0,41,23.0,1504500.0,1,0,0,3,0,4,0,1,0,1,5,2
1,0,2.0,56,1.0,3097500.0,0,0,0,1,0,0,3,1,0,12,17,2
0,0,2.0,46,18.0,2212500.0,0,1,1,3,1,0,3,1,0,1,5,1
0,0,2.0,39,18.0,3097500.0,0,0,1,1,0,0,3,1,0,7,13,3
0,0,2.0,55,34.0,2478000.0,0,1,1,1,0,4,3,1,0,7,26,2
